ResUnitStatus
Property_Code,Ref_Property_ID,StartDate,EndDate,Unit_Code,Date,Status,Tenant_Code,Ext_Ref_Tenant_Id,ApplyDate,ApproveDate,SignDate,MoveInDate,MoveOutDate,LeaseFromDate,LeaseToDate,NoticeDate,AvailableDate,RentReady,VacantDate,ReadyDate,Ref_Unit_Id
"lark",,09/10/2015,09/17/2015,"130-0157",09/10/2015,"Vacant Unrented Not Ready","tn143300",,04/16/2013,,04/16/2013,05/10/2013,05/09/2015,05/10/2014,05/09/2015,04/02/2015,05/09/2015,0,09/10/2015,05/09/2015,
"lark",,09/10/2015,09/15/2015,"100-0111",09/10/2015,"Vacant Unrented Not Ready","tn144210",,05/26/2013,,05/26/2013,07/01/2013,06/30/2015,07/01/2014,06/30/2015,05/20/2015,09/21/2015,0,09/10/2015,06/30/2015,
"lark",,09/01/2015,09/22/2015,"300-0308",09/01/2015,"Vacant Unrented Ready","t0614144",,12/12/2014,12/12/2014,12/13/2014,01/09/2015,09/01/2015,01/09/2015,07/08/2015,08/03/2015,09/01/2015,1,09/01/2015,09/01/2015,
"lark",,09/10/2015,09/14/2015,"190-2115",09/10/2015,"Vacant Rented Ready","tl000821",,,,09/10/2015,09/15/2015,,09/15/2015,09/14/2016,,,-1,08/29/2015,09/01/2015,
"lark",,09/10/2015,09/14/2015,"170-2120",09/10/2015,"Notice Unrented","t0007858",,07/29/2014,07/29/2014,08/02/2014,09/05/2014,09/15/2015,09/05/2014,09/04/2015,09/10/2015,,0,09/15/2015,08/25/2014,
"lark",,09/10/2015,09/10/2015,"270-0287",09/10/2015,"Vacant Unrented Not Ready","tn145969",,08/10/2013,,08/10/2013,09/10/2013,09/10/2015,09/10/2014,09/09/2015,08/07/2015,09/10/2015,0,09/10/2015,09/10/2015,
"cove",,09/09/2015,09/16/2015,"143-BARB",09/10/2015,"Vacant Unrented Not Ready","tc000265",,10/23/2013,,10/23/2013,08/13/2012,09/09/2015,10/23/2013,05/28/2014,08/05/2015,09/09/2015,0,09/09/2015,09/09/2015,
"lark",,09/11/2015,10/09/2015,"180-2150",09/11/2015,"Notice Unrented","t0003022",,06/14/2014,06/14/2014,06/14/2014,06/16/2014,10/10/2015,06/16/2014,06/15/2015,09/11/2015,10/11/2015,0,10/10/2015,10/10/2015,
"lark",,09/11/2015,09/11/2015,"500-0132",09/11/2015,"Vacant Unrented Not Ready","t0000136",,01/28/2014,01/29/2014,01/29/2014,02/01/2014,06/30/2015,02/01/2014,01/31/2015,06/04/2015,06/30/2015,0,09/11/2015,06/30/2015,
"lark",,09/11/2015,09/19/2015,"500-0132",09/11/2015,"Vacant Rented Not Ready","t0624826",,09/06/2015,09/06/2015,09/06/2015,10/03/2015,,10/03/2015,11/02/2016,,,0,09/11/2015,06/30/2015,
"lark",,09/11/2015,09/11/2015,"100-0205",09/11/2015,"Down",,,,,,,,,,,05/31/2015,0,,05/31/2015,
"cove",,09/11/2015,09/16/2015,"140-BARB",09/11/2015,"Vacant Unrented Not Ready","t0617878",,06/12/2015,06/13/2015,06/13/2015,06/14/2015,09/11/2015,06/14/2015,08/31/2015,08/31/2015,09/11/2015,0,09/11/2015,09/11/2015,
"lark",,09/11/2015,09/20/2015,"180-2244",09/11/2015,"Vacant Unrented Not Ready","tn130179",,11/17/2012,,11/17/2012,11/17/2012,06/02/2015,11/19/2014,11/18/2015,05/09/2015,06/02/2015,0,09/11/2015,06/02/2015,
"lark",,09/11/2015,09/11/2015,"100-0205",09/11/2015,"Vacant Unrented Not Ready","t0000240",,06/03/2014,,06/03/2014,06/29/2014,05/31/2015,06/29/2014,05/28/2015,05/06/2015,05/31/2015,0,09/11/2015,05/31/2015,
"lark",,09/11/2015,09/21/2015,"500-0234",09/11/2015,"Vacant Unrented Not Ready","t0000179",,03/23/2014,03/23/2014,03/23/2014,04/22/2014,05/28/2015,04/22/2014,07/21/2015,04/06/2015,05/28/2015,0,09/11/2015,05/28/2015,
"lark",,09/12/2015,09/21/2015,"270-0289",09/12/2015,"Vacant Unrented Not Ready","t0002948",,06/07/2014,06/07/2014,06/07/2014,06/17/2014,09/12/2015,06/17/2014,07/16/2015,06/25/2015,09/12/2015,0,09/12/2015,09/12/2015,
"lark",,09/12/2015,09/21/2015,"190-2109",09/12/2015,"Vacant Unrented Not Ready","tn145965",,08/10/2013,,08/10/2013,08/24/2013,09/12/2015,08/24/2014,08/23/2015,07/15/2015,09/12/2015,0,09/12/2015,09/12/2015,
"lark",,09/13/2015,,"210-2105",09/14/2015,"Occupied No Notice","t0625447",,09/03/2015,09/03/2015,09/03/2015,09/13/2015,,09/13/2016,09/12/2017,,,-1,,08/07/2015,
"lark",,09/14/2015,11/23/2015,"500-0133",09/14/2015,"Occupied No Notice","t0007387",,09/03/2015,09/03/2015,09/04/2015,09/14/2015,,09/14/2015,12/13/2015,,,-1,12/13/2015,09/09/2015,
"cove",,09/14/2015,02/25/2016,"134-BARB",09/14/2015,"Down",,,,,,,,,,,09/14/2015,0,08/31/2015,09/14/2015,
"cove",,09/14/2015,09/18/2015,"057-BARB",09/14/2015,"Vacant Rented Ready","t0625817",,09/13/2015,09/14/2015,,10/01/2015,,10/01/2015,10/31/2016,,,-1,07/22/2015,07/22/2015,
"cove",,09/15/2015,09/18/2015,"053-BARB",09/15/2015,"Vacant Rented Ready","t0625841",,09/14/2015,09/15/2015,,09/29/2015,,09/29/2015,10/28/2016,,,-1,07/22/2015,07/22/2015,
"cove",,09/15/2015,09/27/2015,"051-BARB",09/15/2015,"Vacant Rented Ready","t0625799",,09/14/2015,09/15/2015,,09/28/2015,,09/28/2015,10/27/2016,,,-1,07/22/2015,07/22/2015,
"cove",,09/14/2015,09/16/2015,"139-BARB",09/15/2015,"Vacant Unrented Not Ready","t0615438",,03/08/2015,03/08/2015,03/08/2015,03/09/2015,09/14/2015,03/09/2015,08/31/2015,08/26/2015,09/10/2015,0,09/14/2015,09/14/2015,
"cove",,09/15/2015,09/15/2015,"023-GNWD",09/15/2015,"Notice Rented","t0625659",,09/09/2015,09/15/2015,,10/01/2015,,10/01/2015,09/30/2016,,,1,,04/25/2014,
"cove",,09/15/2015,09/29/2015,"023-GNWD",09/15/2015,"Vacant Rented Not Ready","t0625659",,09/09/2015,09/15/2015,,10/01/2015,,10/01/2015,09/30/2016,,,0,09/15/2015,09/15/2015,
"cove",,09/16/2015,09/26/2015,"052-BARB",09/16/2015,"Vacant Rented Ready","t0007861",,09/13/2015,09/16/2015,,09/27/2015,,09/27/2015,10/26/2016,,,-1,07/22/2015,07/22/2015,
"lark",,10/10/2015,10/10/2015,"150-2230",09/16/2015,"Notice Rented","tn124178",,,,10/10/2015,10/10/2015,,10/10/2015,10/09/2016,,,0,10/01/2015,10/01/2015,
"lark",,10/10/2015,10/10/2015,"150-2126",09/16/2015,"Notice Unrented","t0007863",,08/26/2011,,08/26/2011,08/31/2011,10/10/2015,10/13/2014,10/12/2015,10/10/2015,10/10/2015,0,10/10/2015,10/10/2015,
"cove",,09/16/2015,09/19/2015,"150-BARB",09/16/2015,"Notice Unrented","t0007768",,07/19/2015,07/19/2015,07/19/2015,07/27/2015,09/20/2015,07/27/2015,09/15/2015,09/16/2015,09/20/2015,0,09/20/2015,09/20/2015,
"lark",,09/07/2015,11/29/2015,"900-0141",09/07/2015,"Vacant Unrented Ready","tn146180",,08/18/2013,,08/18/2013,09/08/2013,09/07/2015,09/08/2014,09/07/2015,08/08/2015,09/07/2015,1,09/07/2015,09/07/2015,
"cove",,09/16/2015,09/30/2015,"014-CHAN",09/16/2015,"Vacant Rented Ready","t0007862",,09/16/2015,09/16/2015,,10/01/2015,,10/01/2015,10/31/2016,,,-1,08/31/2015,08/31/2015,
"lark",,09/15/2015,09/15/2015,"170-2120",09/16/2015,"Vacant Unrented Not Ready","t0007858",,07/29/2014,07/29/2014,08/02/2014,09/05/2014,09/15/2015,09/05/2014,09/04/2015,09/10/2015,09/15/2015,0,09/15/2015,09/15/2015,
"lark",,09/15/2015,09/15/2015,"170-2120",09/16/2015,"Notice Unrented","t0007858",,07/29/2014,07/29/2014,08/02/2014,09/05/2014,09/14/2015,09/05/2014,09/04/2015,09/10/2015,09/15/2015,0,09/14/2015,09/14/2015,
"lark",,09/16/2015,09/16/2015,"270-0179",09/16/2015,"Vacant Unrented Not Ready","tn127696",,01/27/2012,,01/27/2012,02/01/2012,09/16/2015,02/23/2015,02/22/2016,08/27/2015,09/29/2015,0,09/16/2015,09/16/2015,
"lark",,09/11/2015,09/11/2015,"100-0205",09/11/2015,"Vacant Unrented Ready","t0000240",,06/03/2014,,06/03/2014,06/29/2014,05/31/2015,06/29/2014,05/28/2015,05/06/2015,05/31/2015,1,09/11/2015,09/11/2015,
"lark",,09/16/2015,02/08/2016,"100-0111",09/16/2015,"Vacant Unrented Ready","tn144210",,05/26/2013,,05/26/2013,07/01/2013,06/30/2015,07/01/2014,06/30/2015,05/20/2015,09/17/2015,-1,09/10/2015,09/16/2015,
"cove",,09/17/2015,09/20/2015,"149-BARB",09/17/2015,"Notice Unrented","tc000271",,11/29/2012,,11/29/2012,02/01/2007,09/21/2015,11/29/2012,11/24/2013,09/17/2015,09/21/2015,0,09/21/2015,09/21/2015,
"lark",,09/17/2015,09/22/2015,"130-0154",09/17/2015,"Vacant Rented Not Ready","t0625362",,08/31/2015,08/31/2015,09/04/2015,09/25/2015,,09/24/2015,03/23/2016,,,0,09/17/2015,09/17/2015,
"cove",,09/17/2015,03/13/2016,"136-BARB",09/17/2015,"Down",,,,,,,,,,,08/31/2015,0,,08/31/2015,
"cove",,09/17/2015,03/13/2016,"137-BARB",09/17/2015,"Down",,,,,,,,,,,09/05/2015,0,,09/05/2015,
"cove",,09/17/2015,03/13/2016,"138-BARB",09/17/2015,"Down",,,,,,,,,,,07/24/2015,0,,07/24/2015,
"cove",,09/17/2015,03/13/2016,"139-BARB",09/17/2015,"Down",,,,,,,,,,,09/14/2015,0,,09/14/2015,
"cove",,09/17/2015,03/13/2016,"140-BARB",09/17/2015,"Down",,,,,,,,,,,09/11/2015,0,,09/11/2015,
"cove",,09/17/2015,03/13/2016,"141-BARB",09/17/2015,"Down",,,,,,,,,,,09/09/2015,0,,09/09/2015,
"cove",,09/17/2015,03/13/2016,"142-BARB",09/17/2015,"Down",,,,,,,,,,,08/29/2015,0,,08/29/2015,
"cove",,09/17/2015,03/13/2016,"143-BARB",09/17/2015,"Down",,,,,,,,,,,09/09/2015,0,,09/09/2015,
"cove",,09/17/2015,03/13/2016,"144-BARB",09/17/2015,"Down",,,,,,,,,,,08/17/2015,0,,08/17/2015,
"cove",,09/17/2015,03/13/2016,"145-BARB",09/17/2015,"Down",,,,,,,,,,,06/30/2015,0,,06/30/2015,
"lark",,09/17/2015,10/15/2015,"160-2133",09/17/2015,"Notice Unrented","t0617070",,05/17/2015,05/17/2015,05/17/2015,06/27/2015,10/16/2015,06/27/2015,05/26/2016,09/17/2015,10/16/2015,0,10/16/2015,10/16/2015,
"lark",,09/18/2015,09/18/2015,"140-2257",09/18/2015,"Vacant Unrented Not Ready","t0007351",,02/26/2015,02/27/2015,02/27/2015,03/02/2015,09/18/2015,03/02/2015,03/01/2016,08/20/2015,09/18/2015,0,09/18/2015,09/18/2015,
"lark",,09/18/2015,09/18/2015,"140-2257",09/18/2015,"Notice Unrented","t0007351",,02/26/2015,02/27/2015,02/27/2015,03/02/2015,09/18/2015,03/02/2015,03/01/2016,08/20/2015,09/18/2015,0,,09/18/2015,
"lark",,09/18/2015,12/14/2015,"900-0243",09/18/2015,"Admin",,,,,,,,,,,06/26/2015,-1,,06/26/2015,
"lark",,09/18/2015,11/19/2015,"130-0157",09/18/2015,"Vacant Unrented Ready","tn143300",,04/16/2013,,04/16/2013,05/10/2013,05/09/2015,05/10/2014,05/09/2015,04/02/2015,09/18/2015,-1,09/10/2015,09/18/2015,
"cove",,09/18/2015,09/30/2015,"017-CHAN",09/18/2015,"Vacant Rented Ready","t0007777",,,,09/18/2015,10/01/2015,,10/01/2015,09/30/2016,,,-1,08/31/2015,08/31/2015,
"cove",,09/18/2015,09/29/2015,"043-BARB",09/18/2015,"Notice Unrented","t0007867",,07/22/2015,07/23/2015,07/23/2015,07/23/2015,09/30/2015,07/23/2015,07/22/2016,09/18/2015,,0,09/30/2015,07/02/2015,
"lark",,09/19/2015,09/28/2015,"160-2236",09/19/2015,"Vacant Unrented Not Ready","t0000225",,05/30/2014,05/30/2014,05/30/2014,06/17/2014,09/19/2015,06/17/2014,06/16/2015,08/26/2015,09/29/2015,0,09/19/2015,09/19/2015,
"lark",,09/18/2015,10/18/2015,"140-2257",09/19/2015,"Vacant Unrented Not Ready","t0007351",,02/26/2015,02/27/2015,02/27/2015,03/02/2015,09/18/2015,03/02/2015,03/01/2016,08/20/2015,09/18/2015,0,09/18/2015,09/18/2015,
"lark",,09/15/2015,,"190-2115",09/19/2015,"Occupied No Notice","tl000821",,09/10/2015,,09/10/2015,09/15/2015,,09/15/2016,09/14/2017,,,-1,,09/01/2015,
"lark",,09/14/2015,10/07/2015,"170-2120",09/19/2015,"Vacant Unrented Not Ready","t0007858",,07/29/2014,07/29/2014,08/02/2014,09/05/2014,09/14/2015,09/05/2014,09/04/2015,09/10/2015,09/14/2015,0,09/14/2015,09/14/2015,
"cove",,09/19/2015,09/30/2015,"056-BARB",09/19/2015,"Vacant Rented Ready","t0007869",,09/19/2015,09/19/2015,,10/01/2015,,10/01/2015,10/31/2016,,,-1,07/22/2015,07/22/2015,
"cove",,09/19/2015,09/19/2015,"053-BARB",09/19/2015,"Vacant Unrented Ready","tc000179",,08/29/2013,,08/29/2013,08/29/2013,02/18/2015,08/29/2013,08/31/2014,02/09/2015,02/18/2015,-1,02/18/2015,02/18/2015,
"cove",,09/19/2015,10/03/2015,"009-CHAN",09/19/2015,"Vacant Rented Ready","t0625841",,09/19/2015,09/19/2015,,10/04/2015,,10/04/2015,11/03/2016,,,-1,08/31/2015,08/31/2015,
"cove",,09/19/2015,10/01/2015,"057-BARB",09/19/2015,"Vacant Unrented Ready","tc000183",,04/19/2013,,04/19/2013,04/24/2012,03/01/2015,04/19/2013,04/14/2014,01/29/2015,07/22/2015,-1,07/22/2015,07/22/2015,
"cove",,09/20/2015,09/23/2015,"150-BARB",09/20/2015,"Vacant Unrented Not Ready","t0007768",,07/19/2015,07/19/2015,07/19/2015,07/27/2015,09/20/2015,07/27/2015,09/15/2015,09/16/2015,09/20/2015,0,09/20/2015,09/20/2015,
"cove",,09/20/2015,10/04/2015,"053-BARB",09/20/2015,"Vacant Rented Ready","t0007870",,09/19/2015,09/20/2015,,10/05/2015,,10/05/2015,11/04/2016,,,-1,02/18/2015,02/18/2015,
"lark",,09/10/2015,09/26/2015,"100-0205",09/21/2015,"Vacant Rented Ready","t0007857",,09/10/2015,09/10/2015,09/10/2015,10/03/2015,,10/03/2015,10/02/2016,,,1,09/11/2015,09/11/2015,
"lark",,08/20/2015,01/01/2016,"130-0255",09/21/2015,"Vacant Unrented Ready","t0613921",,11/14/2014,11/14/2014,11/14/2014,11/17/2014,08/20/2015,11/17/2014,11/16/2015,07/22/2015,09/03/2015,1,08/20/2015,09/03/2015,
"lark",,08/31/2015,10/18/2015,"900-0245",09/21/2015,"Vacant Unrented Ready","t0007492",,05/16/2015,05/16/2015,05/16/2015,05/29/2015,08/31/2015,05/29/2015,08/28/2015,08/12/2015,09/10/2015,1,08/31/2015,09/10/2015,
"lark",,09/21/2015,04/08/2016,"140-2260",09/21/2015,"Vacant Unrented Ready","t0000235",,05/20/2014,05/20/2014,05/23/2014,05/23/2014,09/08/2015,05/23/2015,05/22/2016,08/28/2015,09/08/2015,-1,09/08/2015,09/21/2015,
"lark",,09/21/2015,10/28/2015,"180-2244",09/21/2015,"Vacant Unrented Ready","tn130179",,11/17/2012,,11/17/2012,11/17/2012,06/02/2015,11/19/2014,11/18/2015,05/09/2015,06/02/2015,-1,09/11/2015,09/21/2015,
"cove",,09/21/2015,09/23/2015,"149-BARB",09/21/2015,"Vacant Unrented Not Ready","tc000271",,11/29/2012,,11/29/2012,02/01/2007,09/21/2015,11/29/2012,11/24/2013,09/17/2015,09/21/2015,0,09/21/2015,09/21/2015,
"lark",,09/21/2015,09/21/2015,"130-0257",09/21/2015,"Vacant Unrented Not Ready","tn131677",,04/15/2012,,04/15/2012,04/18/2012,07/29/2015,05/01/2014,07/31/2015,06/25/2015,07/29/2015,-1,09/21/2015,08/10/2015,
"lark",,09/21/2015,09/21/2015,"130-0257",09/21/2015,"Vacant Rented Ready","t0007872",,09/21/2015,09/21/2015,,09/26/2015,,09/26/2015,10/25/2016,,,-1,09/21/2015,08/10/2015,
"cove",,09/21/2015,09/23/2015,"148-BARB",09/22/2015,"Vacant Unrented Not Ready","tc000270",,08/01/2013,,08/01/2013,08/15/2007,09/21/2015,08/01/2013,07/31/2014,07/22/2015,09/21/2015,0,09/21/2015,09/21/2015,
"lark",,09/20/2015,10/02/2015,"300-0124",09/22/2015,"Notice Unrented","t0007473",,04/24/2015,04/24/2015,04/25/2015,04/25/2015,10/20/2015,04/25/2015,07/24/2015,09/20/2015,10/20/2015,0,10/20/2015,10/20/2015,
"cove",,09/22/2015,11/26/2015,"018-CAPT",09/22/2015,"Notice Unrented","t0007488",,04/27/2015,04/29/2015,04/29/2015,04/29/2015,11/27/2015,04/29/2015,10/28/2015,09/22/2015,11/27/2015,0,11/27/2015,11/27/2015,
"lark",,09/22/2015,09/23/2015,"130-0257",09/22/2015,"Down",,,,,,,,,,,07/29/2015,-1,,07/29/2015,
"lark",,09/22/2015,09/22/2015,"500-0234",09/22/2015,"Vacant Unrented Ready","t0000179",,03/23/2014,03/23/2014,03/23/2014,04/22/2014,05/28/2015,04/22/2014,07/21/2015,04/06/2015,09/22/2015,-1,09/11/2015,09/22/2015,
"lark",,09/22/2015,10/07/2015,"190-2109",09/22/2015,"Vacant Unrented Ready","tn145965",,08/10/2013,,08/10/2013,08/24/2013,09/12/2015,08/24/2014,08/23/2015,07/15/2015,09/22/2015,1,09/12/2015,09/22/2015,
"lark",,09/22/2015,09/29/2015,"190-2112",09/22/2015,"Notice Unrented","t0007185",,11/01/2014,11/01/2014,11/01/2014,11/04/2014,09/30/2015,07/05/2015,10/04/2015,09/22/2015,09/30/2015,0,09/30/2015,09/30/2015,
"lark",,09/22/2015,09/22/2015,"900-0138",09/22/2015,"Vacant Unrented Not Ready","tl094204",,01/22/2010,,01/22/2010,01/16/2010,05/30/2015,02/01/2015,07/31/2015,04/15/2015,09/18/2015,-1,09/22/2015,09/16/2015,
"lark",,09/22/2015,10/23/2016,"210-2205",09/22/2015,"Occupied No Notice","t0625559",,09/06/2015,09/06/2015,09/06/2015,09/22/2015,,09/22/2015,10/21/2016,,,-1,11/21/2016,09/06/2015,
"lark",,09/22/2015,09/23/2015,"500-0234",09/22/2015,"Vacant Unrented Not Ready","t0000179",,03/23/2014,03/23/2014,03/23/2014,04/22/2014,05/28/2015,04/22/2014,07/21/2015,04/06/2015,09/22/2015,0,09/11/2015,,
"lark",,09/22/2015,10/31/2015,"270-0289",09/22/2015,"Vacant Unrented Ready","t0002948",,06/07/2014,06/07/2014,06/07/2014,06/17/2014,09/12/2015,06/17/2014,07/16/2015,06/25/2015,09/22/2015,-1,09/12/2015,09/22/2015,
"lark",,05/30/2015,01/09/2016,"900-0138",09/22/2015,"Vacant Unrented Ready","tl094204",,01/22/2010,,01/22/2010,01/16/2010,05/30/2015,02/01/2015,07/31/2015,04/15/2015,09/18/2015,-1,09/22/2015,09/16/2015,
"lark",,09/10/2015,12/20/2015,"270-0287",09/10/2015,"Vacant Unrented Ready","tn145969",,08/10/2013,,08/10/2013,09/10/2013,09/10/2015,09/10/2014,09/09/2015,08/07/2015,09/10/2015,1,09/10/2015,09/10/2015,
"lark",,09/22/2015,09/30/2015,"250-0168",09/22/2015,"Vacant Rented Ready","t0007856",,09/10/2015,09/10/2015,09/10/2015,10/01/2015,,10/01/2015,10/31/2016,,,-1,08/31/2015,09/18/2015,
"lark",,09/23/2015,09/25/2015,"300-0308",09/23/2015,"Vacant Rented Ready","t0007873",,09/23/2015,09/23/2015,,09/26/2015,,09/26/2015,10/25/2016,,,1,09/01/2015,09/01/2015,
"lark",,09/23/2015,10/29/2015,"180-2139",09/23/2015,"Notice Unrented","t0003739",,09/20/2014,09/20/2014,09/20/2014,10/31/2014,10/30/2015,10/31/2014,10/30/2015,09/23/2015,10/31/2015,0,10/30/2015,10/30/2015,
"lark",,09/23/2015,09/23/2015,"130-0154",09/23/2015,"Vacant Rented Ready",,,,,,,,,,,,-1,09/17/2015,09/24/2015,
"cove",,09/23/2015,08/14/2016,"058-BARB",09/23/2015,"Occupied No Notice","t0007854",,09/09/2015,09/09/2015,09/09/2015,09/23/2015,,09/23/2015,09/22/2016,,,-1,09/22/2016,07/22/2015,
"lark",,09/24/2015,09/24/2015,"100-0302",09/24/2015,"Vacant Unrented Not Ready","t0007305",,02/14/2015,02/14/2015,02/15/2015,04/01/2015,05/31/2015,04/01/2015,06/30/2016,05/17/2015,05/31/2015,0,09/24/2015,05/31/2015,
"lark",,09/24/2015,09/25/2015,"130-0257",09/24/2015,"Vacant Unrented Not Ready","tn131677",,04/15/2012,,04/15/2012,04/18/2012,07/29/2015,05/01/2014,07/31/2015,06/25/2015,07/29/2015,-1,09/24/2015,07/29/2015,
"cove",,09/24/2015,03/19/2016,"146-BARB",09/24/2015,"Down",,,,,,,,,,,09/01/2015,0,,09/01/2015,
"cove",,09/24/2015,03/19/2016,"147-BARB",09/24/2015,"Down",,,,,,,,,,,08/31/2015,0,,08/31/2015,
"cove",,09/24/2015,03/19/2016,"148-BARB",09/24/2015,"Down",,,,,,,,,,,09/21/2015,0,,09/21/2015,
"cove",,09/24/2015,03/19/2016,"149-BARB",09/24/2015,"Down",,,,,,,,,,,09/21/2015,0,,09/21/2015,
"cove",,09/24/2015,03/19/2016,"150-BARB",09/24/2015,"Down",,,,,,,,,,,09/20/2015,0,,09/20/2015,
"cove",,09/24/2015,03/19/2016,"151-BARB",09/24/2015,"Down",,,,,,,,,,,08/01/2015,0,,08/01/2015,
"cove",,09/24/2015,03/19/2016,"152-BARB",09/24/2015,"Down",,,,,,,,,,,08/09/2015,0,,08/09/2015,
"cove",,09/24/2015,03/19/2016,"153-BARB",09/24/2015,"Down",,,,,,,,,,,08/09/2015,0,,08/09/2015,
"lark",,09/24/2015,03/09/2016,"130-0154",09/24/2015,"Occupied No Notice","t0625362",,08/31/2015,08/31/2015,09/04/2015,09/24/2015,,09/24/2015,03/23/2016,,,-1,05/01/2016,09/24/2015,
"lark",,09/24/2015,10/23/2015,"180-2326",09/24/2015,"Vacant Rented Ready","t0003004",,09/24/2015,09/24/2015,,10/24/2015,,10/24/2015,11/23/2016,,,-1,08/26/2015,10/01/2015,
"lark",,09/24/2015,10/03/2015,"100-0302",09/24/2015,"Vacant Unrented Ready","t0007305",,02/14/2015,02/14/2015,02/15/2015,04/01/2015,05/31/2015,04/01/2015,06/30/2016,05/17/2015,09/24/2015,-1,09/24/2015,09/24/2015,
"lark",,09/24/2015,09/26/2015,"500-0234",09/24/2015,"Vacant Unrented Ready","t0000179",,03/23/2014,03/23/2014,03/23/2014,04/22/2014,05/28/2015,04/22/2014,07/21/2015,04/06/2015,09/24/2015,-1,09/11/2015,09/24/2015,
"cove",,08/28/2015,04/05/2016,"023-CAPT",08/28/2015,"Vacant Unrented Ready","t0007837",,05/30/2015,05/30/2015,05/30/2015,06/06/2015,08/27/2015,06/06/2015,07/05/2016,08/27/2015,08/28/2015,1,08/27/2015,08/28/2015,
"cove",,09/25/2015,09/29/2015,"024-SEAD",09/25/2015,"Vacant Rented Not Ready","t0625339",,09/01/2015,09/01/2015,09/03/2015,10/01/2015,,10/01/2015,09/30/2016,,,0,09/25/2015,09/25/2015,
"lark",,09/25/2015,09/28/2015,"210-2303",09/26/2015,"Vacant Unrented Not Ready","t0007551",,06/11/2015,06/11/2015,06/11/2015,06/16/2015,09/25/2015,06/16/2015,05/15/2016,08/27/2015,09/25/2015,0,09/25/2015,09/25/2015,
"lark",,09/26/2015,03/30/2016,"300-0308",09/26/2015,"Occupied No Notice","t0007873",,09/23/2015,09/23/2015,09/24/2015,09/26/2015,,09/26/2015,10/25/2016,,,-1,05/15/2016,09/01/2015,
"lark",,09/26/2015,10/13/2015,"150-2308",09/26/2015,"Notice Unrented","t0000128",,02/01/2014,,02/01/2014,02/13/2014,10/14/2015,02/13/2015,02/12/2016,09/26/2015,10/31/2015,0,10/14/2015,10/14/2015,
"lark",,09/27/2015,08/27/2015,"900-0136",09/27/2015,"Vacant Rented Ready","t0626244",,09/26/2015,09/27/2015,,10/14/2015,,10/14/2015,01/13/2017,,,1,08/28/2015,08/28/2015,
"lark",,09/20/2015,09/26/2015,"500-0132",09/27/2015,"Vacant Unrented Not Ready","t0000136",,01/28/2014,01/29/2014,01/29/2014,02/01/2014,06/30/2015,02/01/2014,01/31/2015,06/04/2015,06/30/2015,0,06/30/2015,06/30/2015,
"lark",,09/27/2015,10/07/2015,"500-0132",09/27/2015,"Vacant Rented Not Ready","t0626244",,09/26/2015,09/27/2015,,10/14/2015,,10/14/2015,11/13/2016,,,0,06/30/2015,06/30/2015,
"lark",,09/27/2015,10/07/2015,"500-0234",09/27/2015,"Vacant Rented Ready","t0007878",,09/27/2015,09/27/2015,,10/08/2015,,10/08/2015,11/07/2016,,,-1,09/11/2015,09/24/2015,
"cove",,09/27/2015,,"052-BARB",09/27/2015,"Occupied No Notice","t0007861",,09/13/2015,09/16/2015,09/17/2015,09/27/2015,,09/26/2015,10/01/2017,,,-1,,07/22/2015,
"lark",,09/26/2015,09/26/2016,"130-0257",09/28/2015,"Occupied No Notice","t0007872",,09/21/2015,09/21/2015,09/22/2015,09/26/2015,,09/26/2015,10/25/2016,,,-1,11/30/2016,07/29/2015,
"cove",,09/28/2015,09/28/2015,"018-CHAN",09/28/2015,"Vacant Unrented Not Ready","tc000088",,08/28/2013,,08/28/2013,05/21/2009,08/25/2014,08/28/2013,08/31/2014,07/20/2014,08/25/2014,0,09/28/2015,08/25/2014,
"cove",,09/28/2015,02/04/2016,"018-CHAN",09/28/2015,"Vacant Unrented Ready","tc000088",,08/28/2013,,08/28/2013,05/21/2009,08/25/2014,08/28/2013,08/31/2014,07/20/2014,09/28/2015,-1,09/28/2015,09/28/2015,
"cove",,09/28/2015,09/28/2015,"019-CHAN",09/28/2015,"Vacant Unrented Not Ready","tc000094",,02/25/2013,,02/25/2013,02/20/2007,03/30/2015,02/25/2013,02/20/2014,03/02/2015,03/30/2015,0,09/28/2015,03/30/2015,
"cove",,09/28/2015,01/07/2016,"019-CHAN",09/28/2015,"Vacant Unrented Ready","tc000094",,02/25/2013,,02/25/2013,02/20/2007,03/30/2015,02/25/2013,02/20/2014,03/02/2015,09/28/2015,-1,09/28/2015,09/28/2015,
"cove",,09/28/2015,09/28/2015,"020-CHAN",09/28/2015,"Vacant Unrented Not Ready","tc000100",,01/12/2013,,01/12/2013,01/12/2013,03/01/2015,01/12/2013,01/07/2014,02/20/2015,03/01/2015,0,09/28/2015,03/01/2015,
"cove",,09/28/2015,10/09/2015,"020-CHAN",09/28/2015,"Vacant Unrented Ready","tc000100",,01/12/2013,,01/12/2013,01/12/2013,03/01/2015,01/12/2013,01/07/2014,02/20/2015,09/28/2015,-1,09/28/2015,09/28/2015,
"cove",,09/28/2015,09/28/2015,"021-CHAN",09/28/2015,"Vacant Unrented Not Ready","tc000106",,09/27/2013,,09/27/2013,09/05/2008,09/08/2014,09/27/2013,09/30/2014,07/30/2014,09/08/2014,0,09/28/2015,09/08/2014,
